year, month, day, hour, minute, second, lon, lat, depth, mag
1965, 6, 29, 21, 38, 48.000, 178.2500, -39.0700, 33.00, 3.959
1965, 7, 4, 0, 56, 47.000, 176.0700, -38.4900, 12.00, 4.017
1965, 7, 4, 8, 1, 38.000, 174.4500, -40.4200, 33.00, 3.628
1965, 7, 5, 20, 26, 23.000, 172.4400, -41.3000, 5.00, 3.765
1965, 7, 7, 16, 35, 44.000, 176.9500, -39.7600, 12.00, 3.867
1965, 7, 7, 19, 15, 47.000, 177.8800, -39.7200, 12.00, 3.444
1965, 7, 8, 18, 25, 50.000, 175.9900, -40.5000, 12.00, 4.201
1965, 7, 12, 22, 7, 59.000, 177.3300, -37.0100, 12.00, 4.255
1965, 7, 16, 16, 39, 35.000, 173.9700, -38.9800, 12.00, 3.537
1965, 7, 20, 15, 25, 9.000, 171.8800, -41.8400, 12.00, 3.739
1965, 7, 20, 19, 22, 26.000, 176.2600, -40.9300, 12.00, 3.561
1965, 7, 21, 2, 34, 10.000, 177.0200, -40.3000, 33.00, 3.221
1965, 7, 23, 2, 17, 12.000, 168.1800, -44.3900, 12.00, 3.176
1965, 7, 28, 15, 15, 34.000, 173.9500, -39.0100, 12.00, 3.146
1965, 7, 30, 11, 25, 7.000, 167.8100, -44.9900, 33.00, 4.370
1965, 7, 30, 16, 50, 19.000, 177.0500, -37.6600, 12.00, 4.064
1965, 8, 4, 6, 1, 1.000, 174.7000, -39.2700, 33.00, 3.565
1965, 8, 8, 6, 27, 48.000, 177.3200, -39.5800, 12.00, 3.802
1965, 8, 12, 14, 28, 1.000, 173.3800, -41.1500, 12.00, 3.312
1965, 8, 13, 11, 47, 26.000, 176.6500, -38.0700, 33.00, 3.507
1965, 8, 13, 18, 46, 52.000, 176.0100, -38.5800, 12.00, 4.034
1965, 8, 16, 5, 31, 8.000, 166.3000, -46.1000, 33.00, 3.303
1965, 8, 17, 0, 14, 59.000, 174.8100, -40.5800, 12.00, 4.486
1965, 8, 18, 14, 38, 6.000, 176.6800, -38.4900, 5.00, 3.315
1965, 8, 20, 5, 22, 13.000, 177.4000, -39.0100, 33.00, 3.394
1965, 8, 28, 7, 0, 28.000, 174.8200, -39.3100, 33.00, 3.052
1965, 8, 29, 0, 39, 18.000, 172.8300, -42.3100, 12.00, 3.695
1965, 9, 2, 23, 3, 25.000, 173.2900, -39.9300, 12.00, 3.278
1965, 9, 8, 6, 32, 15.000, 173.7000, -39.3500, 12.00, 3.326
1965, 9, 15, 14, 29, 7.000, 174.7600, -41.8800, 33.00, 3.077
1965, 9, 18, 0, 20, 27.000, 177.2100, -39.9100, 12.00, 3.834
1965, 9, 18, 2, 32, 19.000, 172.7400, -41.0300, 5.00, 3.155
1965, 9, 23, 12, 17, 43.000, 174.1400, -38.4200, 12.00, 3.191
1965, 9, 28, 4, 40, 23.000, 173.1700, -39.9300, 12.00, 3.031
1965, 10, 4, 11, 37, 39.000, 175.1400, -40.0700, 33.00, 3.138
1965, 10, 10, 11, 5, 47.000, 175.4200, -39.9000, 33.00, 3.561
1965, 10, 24, 18, 1, 43.000, 178.1300, -38.7800, 33.00, 3.530
1965, 10, 25, 21, 28, 8.000, 177.9100, -38.7400, 33.00, 3.215
1965, 10, 27, 15, 56, 32.000, 167.3400, -45.3300, 33.00, 3.901
1965, 11, 7, 8, 43, 6.000, 175.9500, -38.8200, 12.00, 3.048
1965, 11, 7, 8, 43, 44.000, 175.9800, -38.8200, 12.00, 3.405
1965, 11, 12, 9, 18, 41.000, 175.0900, -40.1500, 33.00, 3.795
1965, 12, 6, 17, 58, 12.000, 176.5600, -40.0500, 12.00, 3.195
1965, 12, 8, 3, 58, 16.000, 172.5400, -41.0200, 12.00, 3.820
1965, 12, 8, 21, 11, 35.000, 174.9700, -40.1400, 12.00, 3.121
1965, 12, 10, 19, 9, 53.000, 176.8600, -38.1400, 12.00, 3.034
1965, 12, 11, 12, 13, 58.000, 178.4100, -39.2700, 12.00, 3.442
1965, 12, 15, 18, 11, 38.000, 175.5400, -36.7900, 12.00, 3.278
1965, 12, 17, 15, 47, 17.000, 167.6300, -45.2200, 33.00, 3.213
1965, 12, 19, 21, 43, 16.000, 176.8400, -38.0600, 12.00, 4.153
1965, 12, 20, 5, 46, 54.000, 173.7500, -39.6100, 12.00, 3.724
1966, 1, 5, 6, 13, 41.000, 174.3200, -42.0500, 33.00, 3.337
1966, 1, 5, 19, 38, 34.000, 172.6000, -41.1800, 12.00, 3.350
1966, 1, 6, 9, 56, 54.000, 171.5100, -41.7900, 33.00, 3.728
1966, 1, 11, 20, 19, 36.000, 167.3400, -44.8900, 33.00, 3.245
1966, 1, 12, 15, 12, 8.000, 178.7500, -37.7500, 33.00, 3.620
1966, 1, 12, 17, 20, 29.000, 178.7600, -37.7900, 33.00, 3.541
1966, 1, 15, 10, 53, 9.000, 179.6400, -36.1700, 33.00, 4.104
1966, 1, 16, 15, 11, 5.000, 174.2300, -42.0000, 33.00, 3.894
1966, 1, 19, 21, 11, 37.000, 175.3900, -36.9000, 12.00, 3.670
1966, 1, 24, 6, 59, 52.000, 175.5600, -36.6500, 12.00, 3.680
1966, 1, 25, 22, 31, 7.000, 167.9700, -45.1900, 12.00, 4.144
1966, 1, 30, 3, 57, 40.000, 174.8000, -40.2000, 33.00, 3.288
1966, 2, 1, 6, 33, 21.000, 174.7000, -41.0800, 12.00, 3.015
1966, 2, 1, 7, 42, 23.000, 171.4200, -41.7700, 33.00, 3.374
1966, 2, 3, 23, 34, 23.000, 174.4200, -40.4800, 12.00, 3.798
1966, 2, 5, 8, 19, 41.000, 177.6200, -38.6400, 12.00, 3.490
1966, 2, 5, 8, 47, 40.000, 178.0200, -39.0100, 12.00, 3.686
1966, 2, 8, 8, 57, 51.000, 176.0800, -37.3200, 12.00, 3.201
1966, 2, 9, 23, 8, 26.000, 176.0700, -40.6300, 33.00, 3.616
1966, 2, 18, 14, 25, 0.000, 176.7900, -39.9200, 12.00, 3.496
1966, 2, 20, 8, 10, 42.000, 175.9200, -38.8500, 12.00, 4.245
1966, 2, 21, 5, 9, 17.000, 175.7000, -39.5700, 12.00, 3.006
1966, 2, 21, 6, 30, 11.000, 176.7800, -40.1100, 12.00, 4.514
1966, 2, 21, 8, 26, 16.000, 174.5600, -41.5900, 33.00, 3.178
1966, 2, 22, 12, 42, 56.000, 176.6900, -38.9900, 12.00, 3.288
1966, 2, 26, 18, 39, 31.000, 167.9900, -44.4800, 33.00, 5.139
1966, 3, 2, 1, 24, 44.000, 176.9100, -38.2200, 12.00, 3.952
1966, 3, 4, 23, 58, 56.000, 178.1100, -38.7400, 32.30, 5.600
1966, 3, 5, 0, 29, 29.000, 178.8500, -38.6500, 33.00, 4.386
1966, 3, 5, 15, 54, 0.000, 178.2000, -38.8400, 33.00, 4.584
1966, 3, 6, 23, 41, 54.000, 175.1200, -40.9200, 12.00, 3.619
1966, 3, 11, 5, 56, 47.000, 174.9100, -40.1200, 33.00, 3.711
1966, 3, 27, 6, 16, 23.000, 167.8800, -45.0700, 33.00, 3.949
1966, 3, 27, 13, 56, 7.000, 176.3500, -38.2600, 12.00, 3.041
1966, 3, 30, 9, 6, 42.000, 174.6200, -41.7200, 12.00, 3.242
1966, 4, 2, 6, 15, 13.000, 176.2900, -36.9000, 12.00, 3.405
1966, 4, 3, 14, 37, 57.000, 175.8200, -38.9100, 12.00, 4.124
1966, 4, 4, 11, 28, 17.000, 177.7300, -36.4500, 12.00, 3.394
1966, 4, 5, 1, 27, 10.000, 177.6900, -36.3400, 12.00, 3.378
1966, 4, 13, 23, 20, 5.000, 174.5700, -40.7600, 12.00, 3.051
1966, 4, 19, 13, 4, 2.000, 176.4400, -36.8400, 12.00, 3.262
1966, 4, 21, 20, 27, 37.000, 179.1800, -35.6600, 33.00, 3.739
1966, 4, 21, 23, 36, 50.000, 177.5400, -39.3200, 12.00, 3.182
1966, 4, 23, 6, 49, 39.000, 174.5400, -41.6400, 20.00, 5.800
1966, 4, 23, 15, 27, 42.000, 177.4400, -37.8200, 12.00, 4.289
1966, 4, 24, 6, 53, 59.000, 176.7600, -37.9000, 12.00, 3.405
1966, 4, 26, 7, 18, 21.000, 175.9900, -38.8900, 12.00, 3.575
1966, 5, 10, 12, 2, 15.000, 174.2700, -36.0800, 12.00, 3.048
1966, 5, 22, 16, 26, 6.000, 175.9400, -38.7200, 12.00, 3.114
1966, 5, 23, 11, 33, 46.000, 168.4300, -46.3100, 12.00, 3.303
1966, 5, 23, 21, 25, 12.000, 175.6400, -36.7600, 12.00, 3.168
1966, 5, 29, 3, 54, 34.000, 172.4400, -41.8700, 33.00, 3.762
1966, 5, 29, 17, 37, 7.000, 173.4500, -41.5900, 33.00, 3.333
1966, 6, 6, 0, 7, 11.000, 176.4800, -36.8000, 12.00, 3.099
1966, 6, 7, 18, 7, 43.000, 176.3900, -40.6100, 12.00, 3.552
1966, 6, 7, 22, 41, 57.000, 171.3700, -41.6500, 12.00, 3.131
1966, 6, 8, 19, 30, 36.000, 175.6800, -37.5200, 12.00, 3.129
1966, 6, 15, 9, 28, 40.000, 176.4000, -36.7500, 12.00, 3.283
1966, 6, 23, 5, 33, 55.000, 176.5700, -40.0700, 12.00, 3.792
1966, 7, 5, 22, 32, 19.000, 174.9800, -37.4200, 12.00, 3.190
1966, 7, 17, 17, 15, 28.000, 178.8200, -38.0700, 33.00, 3.885
1966, 7, 21, 1, 59, 39.000, 179.1900, -37.7900, 33.00, 3.933
1966, 7, 24, 11, 54, 31.000, 172.3200, -41.7000, 33.00, 3.489
1966, 7, 25, 9, 52, 49.000, 174.7900, -41.0600, 33.00, 3.245
1966, 7, 27, 17, 42, 20.000, 176.6800, -39.7000, 12.00, 4.514
1966, 7, 29, 14, 18, 56.000, 174.1900, -40.9800, 33.00, 4.196
1966, 8, 5, 5, 59, 16.000, 174.9800, -39.2600, 33.00, 3.136
1966, 8, 6, 6, 22, 55.000, 175.7900, -38.8300, 12.00, 3.252
1966, 8, 6, 6, 48, 44.000, 175.7900, -38.8100, 12.00, 3.533
1966, 8, 6, 12, 49, 31.000, 165.4800, -47.0100, 33.00, 4.705
1966, 8, 13, 0, 40, 47.000, 177.9600, -39.3700, 12.00, 3.947
1966, 8, 14, 22, 33, 56.000, 177.9600, -38.1500, 33.00, 3.857
1966, 8, 16, 22, 40, 34.000, 175.7000, -39.5400, 12.00, 3.656
1966, 8, 18, 7, 13, 33.000, 167.2700, -45.2800, 33.00, 3.303
1966, 8, 18, 21, 55, 29.000, 176.9600, -38.6800, 12.00, 3.798
1966, 8, 25, 19, 54, 12.000, 174.7600, -39.1400, 33.00, 3.439
1966, 8, 29, 14, 46, 37.000, 167.8500, -45.0700, 33.00, 3.743
1966, 9, 18, 22, 42, 43.000, 168.8000, -44.1600, 12.00, 3.066
1966, 9, 23, 12, 31, 20.000, 166.8300, -44.9800, 12.00, 3.480
1966, 9, 26, 3, 35, 54.000, 174.7400, -40.3300, 12.00, 4.597
1966, 10, 1, 22, 33, 15.000, 166.7200, -46.8700, 12.00, 3.820
1966, 10, 5, 3, 59, 33.000, 177.2900, -37.9800, 33.00, 4.083
1966, 10, 5, 10, 54, 51.000, 178.4200, -37.9600, 12.00, 3.615
1966, 10, 5, 13, 49, 31.000, 179.1500, -38.0600, 12.00, 3.211
1966, 10, 9, 9, 26, 6.000, 177.2000, -39.9000, 12.00, 4.634
1966, 10, 15, 3, 55, 9.000, 177.4900, -37.3000, 12.00, 4.462
1966, 10, 16, 18, 2, 32.000, 175.0100, -40.1200, 33.00, 4.435
1966, 10, 19, 4, 8, 54.000, 177.6300, -37.2000, 12.00, 4.488
1966, 10, 24, 17, 6, 23.000, 177.3600, -37.7400, 12.00, 3.903
1966, 10, 30, 15, 34, 35.000, 176.5500, -40.2800, 12.00, 3.004
1966, 11, 3, 21, 29, 25.000, 166.3500, -46.3500, 12.00, 4.194
1966, 11, 4, 4, 53, 23.000, 166.2900, -46.4000, 12.00, 3.654
1966, 11, 8, 15, 27, 47.000, 178.2700, -35.3500, 12.00, 4.412
1966, 11, 9, 8, 6, 4.000, 177.7700, -35.9900, 12.00, 4.090
1966, 11, 9, 11, 8, 52.000, 173.3500, -41.8700, 12.00, 3.176
1966, 11, 9, 18, 30, 57.000, 176.5900, -40.7500, 12.00, 3.580
1966, 11, 11, 6, 38, 34.000, 174.5000, -40.7800, 12.00, 3.121
1966, 11, 12, 3, 47, 12.000, 176.5100, -40.8000, 12.00, 3.540
1966, 11, 15, 7, 6, 56.000, 175.5400, -39.9300, 12.00, 3.194
1966, 11, 16, 21, 58, 37.000, 178.9000, -37.3700, 33.00, 3.294
1966, 11, 19, 0, 26, 21.000, 173.1900, -41.6200, 33.00, 3.323
1966, 11, 20, 14, 42, 1.000, 175.5300, -39.7800, 12.00, 3.107
1966, 11, 29, 9, 27, 57.000, 176.6900, -38.8200, 12.00, 3.128
1966, 11, 30, 5, 12, 42.000, 179.6300, -35.8300, 33.00, 3.878
1966, 11, 30, 12, 28, 27.000, 174.1100, -40.5600, 12.00, 3.789
1966, 12, 6, 17, 47, 22.000, 166.7100, -45.2000, 12.00, 3.232
1966, 12, 12, 11, 21, 59.000, 175.9400, -39.0000, 12.00, 3.269
1966, 12, 14, 10, 57, 36.000, 175.4400, -40.9900, 33.00, 3.497
1966, 12, 16, 14, 45, 23.000, 168.1600, -44.3600, 12.00, 3.210
1966, 12, 18, 18, 36, 57.000, 176.2600, -39.3100, 33.00, 4.184
1966, 12, 19, 3, 38, 33.000, 178.2500, -35.7600, 33.00, 4.209
1966, 12, 20, 3, 8, 35.000, 167.6000, -44.7000, 33.00, 4.127
1967, 1, 4, 1, 15, 22.000, 175.8200, -41.0700, 12.00, 3.660
1967, 1, 10, 5, 46, 21.000, 176.0100, -40.6200, 33.00, 3.514
1967, 1, 16, 11, 40, 59.000, 175.3600, -40.3000, 12.00, 4.666
1967, 1, 16, 23, 59, 0.000, 176.2000, -40.2100, 12.00, 3.699
1967, 1, 17, 9, 2, 27.000, 172.6800, -41.1100, 12.00, 3.288
1967, 1, 18, 16, 43, 39.000, 175.7200, -39.5800, 33.00, 3.424
1967, 1, 19, 20, 28, 53.000, 176.0300, -37.9200, 12.00, 3.023
1967, 1, 25, 11, 56, 54.000, 168.5800, -44.1800, 33.00, 3.394
1967, 1, 30, 7, 36, 55.000, 175.4700, -39.2800, 12.00, 3.531
1967, 2, 1, 20, 1, 33.000, 174.8700, -39.4500, 12.00, 3.553
1967, 2, 14, 17, 38, 59.000, 175.8000, -39.5000, 12.00, 3.099
1967, 2, 19, 8, 49, 31.000, 172.5400, -41.9200, 12.00, 3.486
1967, 2, 21, 14, 0, 12.000, 167.6600, -46.0600, 33.00, 4.082
1967, 2, 23, 23, 17, 38.000, 172.9300, -42.3500, 12.00, 3.696
1967, 3, 1, 14, 14, 24.000, 165.5000, -46.7600, 33.00, 3.772
1967, 3, 8, 13, 5, 58.000, 175.7600, -37.1700, 12.00, 3.405
1967, 3, 8, 13, 5, 58.000, 177.1200, -39.3100, 12.00, 4.293
1967, 3, 12, 6, 50, 34.000, 174.4600, -40.3500, 33.00, 4.332
1967, 3, 17, 10, 2, 17.000, 171.9700, -41.2600, 33.00, 3.245
1967, 3, 17, 10, 51, 56.000, 165.6700, -46.8500, 33.00, 3.490
1967, 3, 18, 19, 0, 27.000, 166.2900, -45.6300, 33.00, 3.546
1967, 3, 24, 3, 15, 29.000, 167.1700, -45.0500, 12.00, 4.009
1967, 3, 24, 18, 29, 30.000, 176.0900, -40.7100, 12.00, 3.357
1967, 3, 24, 19, 9, 18.000, 176.5379, -40.7364, 33.00, 5.085
1967, 3, 25, 17, 5, 55.000, 172.7300, -41.1000, 12.00, 3.895
1967, 3, 25, 19, 45, 15.000, 173.9300, -40.6100, 12.00, 3.398
1967, 3, 26, 20, 37, 22.000, 177.0200, -38.3000, 33.00, 3.176
1967, 3, 27, 2, 11, 11.000, 171.4400, -42.3700, 12.00, 3.956
1967, 3, 27, 13, 18, 10.000, 169.0800, -44.6100, 12.00, 3.928
1967, 3, 31, 17, 5, 40.000, 173.3400, -39.3900, 33.00, 3.303
1967, 4, 3, 17, 56, 32.000, 174.2100, -42.2100, 12.00, 3.154
1967, 4, 3, 18, 9, 43.000, 174.3100, -42.2700, 12.00, 3.233
1967, 4, 16, 0, 3, 20.000, 175.5000, -36.5000, 12.00, 3.000
1967, 4, 19, 2, 34, 8.000, 176.6900, -40.6500, 12.00, 3.660
1967, 4, 19, 5, 49, 5.000, 168.2100, -44.7500, 12.00, 3.648
1967, 4, 20, 4, 40, 49.000, 175.8400, -38.9800, 12.00, 3.891
1967, 4, 23, 20, 43, 31.000, 176.7600, -39.9400, 33.00, 3.699
1967, 4, 29, 10, 27, 4.000, 168.1500, -44.8400, 33.00, 3.592
1967, 4, 30, 17, 19, 12.000, 177.0300, -37.0200, 12.00, 3.507
1967, 5, 1, 22, 1, 42.000, 176.2000, -38.2000, 12.00, 3.130
1967, 5, 7, 10, 10, 54.000, 177.0200, -39.5200, 12.00, 3.431
1967, 5, 12, 21, 59, 54.000, 177.9600, -39.2800, 33.00, 3.832
1967, 5, 17, 18, 50, 9.000, 176.4400, -37.9100, 12.00, 4.323
1967, 5, 27, 15, 36, 55.000, 175.2700, -41.1700, 33.00, 3.342
1967, 5, 30, 8, 4, 46.000, 176.6400, -38.8300, 33.00, 3.324
1967, 5, 30, 9, 0, 50.000, 177.7000, -36.2500, 33.00, 3.799
1967, 5, 30, 11, 27, 5.000, 178.7300, -35.7300, 33.00, 3.928
1967, 6, 9, 16, 50, 13.000, 177.8900, -39.3100, 33.00, 3.844
1967, 6, 12, 12, 25, 15.000, 175.0900, -40.2300, 12.00, 3.558
1967, 6, 13, 8, 39, 8.000, 177.0000, -37.4300, 12.00, 3.857
1967, 6, 13, 12, 12, 8.000, 176.9900, -37.4000, 12.00, 3.691
1967, 6, 13, 14, 26, 36.000, 167.0900, -44.9900, 12.00, 3.770
1967, 6, 13, 16, 13, 23.000, 176.9900, -37.3100, 12.00, 4.106
1967, 6, 22, 3, 58, 41.000, 166.3200, -46.6200, 12.00, 3.686
1967, 6, 25, 1, 3, 54.000, 178.9900, -37.8000, 12.00, 3.847
1967, 6, 25, 1, 4, 27.000, 179.1000, -37.6200, 12.00, 4.085
1967, 6, 25, 9, 3, 22.000, 177.3400, -36.8900, 12.00, 4.130
1967, 6, 27, 17, 32, 38.000, 177.5400, -37.8400, 33.00, 3.328
1967, 6, 28, 14, 34, 2.000, 165.3500, -47.1900, 33.00, 5.356
1967, 7, 1, 17, 49, 34.000, 176.3300, -38.4300, 12.00, 3.027
1967, 7, 11, 3, 23, 40.000, 166.8900, -44.8600, 33.00, 3.635
1967, 7, 11, 5, 12, 23.000, 175.4200, -38.9500, 12.00, 3.566
1967, 7, 11, 13, 16, 21.000, 173.5700, -41.3400, 12.00, 4.735
1967, 7, 12, 5, 5, 22.000, 174.4300, -42.3800, 12.00, 3.337
1967, 7, 15, 18, 3, 48.000, 166.2400, -45.4600, 33.00, 3.923
1967, 7, 23, 3, 19, 35.000, 172.3400, -40.3000, 33.00, 3.395
1967, 7, 24, 10, 18, 44.000, 174.5900, -39.1400, 12.00, 3.118
1967, 7, 27, 19, 47, 29.000, 176.8200, -35.7300, 12.00, 4.438
1967, 7, 28, 2, 49, 57.000, 167.6900, -44.5400, 12.00, 4.017
1967, 7, 31, 23, 0, 42.000, 173.0800, -39.0400, 33.00, 3.793
1967, 8, 5, 8, 25, 56.000, 179.0400, -38.6300, 33.00, 4.040
1967, 8, 6, 21, 0, 35.000, 177.1100, -38.0800, 12.00, 4.342
1967, 8, 7, 14, 39, 41.000, 168.7400, -44.9100, 12.00, 3.269
1967, 8, 9, 15, 15, 30.000, 178.5100, -38.3700, 33.00, 3.983
1967, 8, 10, 6, 50, 52.000, 178.5500, -38.4500, 33.00, 4.279
1967, 8, 12, 5, 54, 20.000, 175.3400, -39.9700, 33.00, 3.235
1967, 8, 14, 4, 23, 48.000, 176.8600, -38.3900, 33.00, 4.176
1967, 8, 17, 22, 54, 47.000, 175.4500, -41.1200, 33.00, 3.265
1967, 8, 26, 2, 27, 58.000, 166.0400, -46.3500, 33.00, 4.221
1967, 8, 27, 21, 41, 31.000, 166.4500, -45.1900, 26.00, 3.670
1967, 8, 30, 7, 26, 31.000, 175.6700, -40.9800, 12.00, 3.762
1967, 9, 7, 11, 44, 46.000, 175.5300, -39.3000, 33.00, 3.235
1967, 9, 10, 8, 7, 3.000, 165.7200, -46.5700, 33.00, 4.081
1967, 9, 12, 6, 43, 40.000, 176.1000, -40.1000, 33.00, 3.588
1967, 9, 13, 2, 33, 25.000, 178.5600, -37.0800, 12.00, 4.017
1967, 9, 18, 13, 6, 50.000, 166.7700, -46.5200, 33.00, 3.150
1967, 9, 21, 9, 21, 50.000, 176.3800, -38.5000, 12.00, 3.711
1967, 9, 21, 17, 45, 46.000, 175.0800, -40.7200, 33.00, 4.731
1967, 10, 1, 4, 52, 19.000, 177.7500, -39.1700, 33.00, 3.928
1967, 10, 3, 19, 12, 12.000, 167.5700, -44.6300, 12.00, 4.285
1967, 10, 5, 15, 31, 30.000, 173.9000, -38.9500, 12.00, 3.434
1967, 10, 7, 4, 0, 3.000, 174.9200, -39.8600, 33.00, 3.588
1967, 10, 8, 20, 51, 11.000, 178.7400, -37.8200, 12.00, 4.041
1967, 10, 8, 21, 39, 14.000, 178.8200, -37.7900, 12.00, 3.627
1967, 10, 11, 15, 32, 3.000, 167.9400, -45.0500, 12.00, 4.187
1967, 10, 11, 20, 44, 32.000, 174.1900, -41.0600, 12.00, 3.051
1967, 10, 12, 16, 31, 26.000, 168.6700, -44.1100, 12.00, 4.251
1967, 10, 15, 5, 15, 2.000, 174.4300, -41.8400, 12.00, 3.281
1967, 10, 15, 15, 38, 45.000, 174.4600, -41.8500, 12.00, 3.339
1967, 10, 27, 22, 54, 23.000, 176.9300, -37.4900, 12.00, 3.940
1967, 11, 3, 0, 50, 19.000, 176.9400, -39.3200, 12.00, 3.348
1967, 11, 5, 1, 3, 15.000, 174.8700, -40.1400, 12.00, 3.426
1967, 11, 7, 5, 16, 10.000, 173.7900, -41.8500, 12.00, 4.229
1967, 11, 11, 18, 58, 10.000, 175.7100, -40.9500, 12.00, 4.692
1967, 11, 13, 9, 0, 25.000, 173.7900, -41.6700, 12.00, 4.289
1967, 11, 21, 4, 12, 18.000, 176.5800, -40.2200, 33.00, 3.652
1967, 11, 21, 20, 47, 11.000, 175.9800, -40.9300, 12.00, 3.518
1967, 12, 2, 2, 16, 3.000, 177.6400, -37.7200, 33.00, 3.590
1967, 12, 2, 13, 34, 15.000, 172.7500, -42.3100, 12.00, 4.081
1967, 12, 10, 21, 16, 33.000, 165.8400, -46.1800, 33.00, 3.600
1967, 12, 10, 23, 53, 31.000, 165.7300, -46.2000, 33.00, 3.568
1967, 12, 13, 21, 7, 7.000, 175.0800, -40.1200, 33.00, 3.421
1967, 12, 14, 7, 45, 54.000, 177.4000, -37.8800, 33.00, 4.113
1967, 12, 18, 1, 7, 44.000, 165.6900, -47.5600, 33.00, 4.581
1967, 12, 20, 14, 56, 30.000, 175.0700, -39.9900, 12.00, 4.561
1967, 12, 24, 2, 36, 6.000, 177.7500, -38.9900, 33.00, 3.562
1967, 12, 27, 3, 57, 4.000, 176.9500, -40.1100, 12.00, 3.492
1968, 1, 1, 20, 34, 12.000, 176.9000, -38.9000, 33.00, 3.250
1968, 1, 7, 16, 36, 36.000, 167.4900, -44.8100, 33.00, 3.439
1968, 1, 8, 15, 46, 57.000, 174.2300, -42.2600, 33.00, 4.221
1968, 1, 9, 3, 27, 16.000, 174.2100, -42.0600, 33.00, 4.402
1968, 1, 10, 1, 48, 34.000, 176.9500, -39.7900, 33.00, 3.495
1968, 1, 24, 14, 43, 47.000, 167.5100, -44.9200, 12.00, 3.609
1968, 1, 30, 5, 38, 54.000, 175.7700, -38.9800, 12.00, 5.037
1968, 1, 30, 7, 14, 38.000, 176.6700, -38.6900, 12.00, 3.099
1968, 2, 2, 19, 1, 1.000, 176.2800, -38.4000, 12.00, 3.859
1968, 2, 2, 19, 27, 23.000, 177.1100, -37.5300, 33.00, 3.609
1968, 2, 3, 1, 54, 43.000, 176.3500, -38.3300, 12.00, 3.802
1968, 2, 6, 4, 29, 17.000, 175.4700, -40.9100, 33.00, 4.305
1968, 2, 6, 19, 3, 7.000, 177.4500, -37.0200, 12.00, 3.905
1968, 2, 11, 6, 15, 3.000, 177.8400, -38.8000, 33.00, 3.872
1968, 2, 13, 16, 33, 53.000, 172.8000, -40.8500, 12.00, 3.422
1968, 2, 16, 9, 31, 24.000, 177.2700, -39.5700, 33.00, 3.856
1968, 2, 17, 21, 24, 34.000, 167.6100, -44.3800, 12.00, 3.901
1968, 2, 17, 21, 30, 45.000, 167.8200, -44.6200, 12.00, 3.643
1968, 2, 20, 16, 11, 23.000, 176.8100, -40.5100, 33.00, 3.145
1968, 2, 22, 2, 1, 42.000, 167.7100, -44.6300, 33.00, 5.102
1968, 2, 23, 23, 33, 44.000, 176.7200, -38.6300, 12.00, 4.137
1968, 2, 29, 0, 18, 49.000, 166.9300, -45.2400, 33.00, 3.321
1968, 3, 3, 2, 11, 2.000, 179.0300, -36.2000, 33.00, 4.110
1968, 3, 4, 21, 57, 56.000, 176.6700, -37.7300, 12.00, 3.976
1968, 3, 4, 22, 0, 48.000, 176.7200, -37.7800, 12.00, 3.665
1968, 3, 5, 22, 41, 53.000, 176.4300, -40.8200, 12.00, 3.099
1968, 3, 21, 7, 11, 28.000, 175.8300, -40.2900, 33.00, 4.399
1968, 3, 23, 5, 33, 30.000, 174.7800, -39.4800, 12.00, 3.565
1968, 3, 23, 5, 44, 53.000, 174.8200, -39.4800, 12.00, 3.066
1968, 3, 26, 23, 46, 54.000, 179.5400, -37.4500, 33.00, 4.293
1968, 4, 1, 17, 39, 53.000, 172.4600, -41.7400, 12.00, 3.444
1968, 4, 2, 8, 12, 43.000, 166.5900, -45.1900, 39.90, 5.176
1968, 4, 4, 22, 39, 12.000, 172.8500, -40.8900, 12.00, 3.546
1968, 4, 7, 19, 45, 16.000, 174.2600, -41.0300, 33.00, 3.660
1968, 4, 14, 13, 39, 14.000, 176.4500, -38.7500, 12.00, 3.174
1968, 4, 15, 5, 19, 41.000, 177.4700, -37.7600, 33.00, 4.617
1968, 4, 16, 20, 29, 16.000, 179.5400, -37.4600, 33.00, 3.993
1968, 4, 26, 22, 18, 43.000, 177.7600, -38.2800, 12.00, 3.150
1968, 4, 29, 19, 21, 52.000, 167.3700, -46.2500, 33.00, 3.486
1968, 5, 3, 1, 31, 23.000, 175.0400, -41.3400, 33.00, 3.324
1968, 5, 3, 18, 37, 43.000, 165.6900, -47.3100, 33.00, 3.686
1968, 5, 3, 22, 57, 45.000, 175.4700, -40.7300, 12.00, 3.326
1968, 5, 10, 15, 16, 52.000, 177.4200, -41.0900, 33.00, 3.837
1968, 5, 12, 15, 11, 12.000, 177.1600, -40.6000, 12.00, 4.155
1968, 5, 15, 6, 57, 29.000, 178.0600, -38.9700, 33.00, 4.244
1968, 5, 20, 7, 35, 8.000, 175.1000, -39.2200, 12.00, 4.255
1968, 5, 20, 19, 8, 31.000, 165.9300, -47.2800, 33.00, 3.548
1968, 5, 21, 12, 26, 32.000, 177.5200, -39.3400, 33.00, 3.552
1968, 5, 21, 17, 6, 12.000, 176.2000, -40.7100, 33.00, 3.601
1968, 5, 23, 17, 24, 17.000, 172.0400, -41.7600, 20.00, 7.100
1968, 5, 23, 21, 56, 45.000, 177.7400, -36.3400, 33.00, 3.762
1968, 5, 24, 20, 57, 27.000, 171.7800, -41.9500, 15.00, 5.800
