PublicID,Date,Latitude,Longitude,strike1,dip1,rake1,strike2,dip2,rake2,ML,Mw,Mo,CD,NS,DC,Mxx,Mxy,Mxz,Myy,Myz,Mzz,VR,Tva,Tpl,Taz,Nva,Npl,Naz,Pva,Ppl,Paz,Pos_longitude,tectclass,fault_depth,fault_offset
2017p250334,20170403145800,-42.1777,173.7049,77,70,155,176,67,21,4.3,4.3,3.44e+22,6,6,96,41.26,284.39,135.3,-127.4,81.7,86.14,73,-340.32,31,36,348.12,59,220,-7.8,2,127,173.7049,Crustal,23.90665,17.90665
2017p257850,20170406094200,-41.6901,174.2136,234,85,169,325,79,5,5.0,4.7,1.57e+23,21,8,39,1175.65,495.98,-171.12,-1759.16,160.43,583.5,74,-1854.95,11,190,1286.68,78,30,568.27,4,280,174.2136,Crustal,26.44807,5.448070000000001
2017p260291,20170407072300,-41.9823,173.8672,321,78,35,223,56,166,4.6,4.4,5.57e+22,12,8,14,402.1,93.66,-457.29,-384.79,-85.95,-17.31,66,709.81,33,188,-305.68,53,337,-404.13,14,88,173.8672,Crustal,25.26364,13.263639999999999
2017p266099,20170409105700,-41.6172,175.2895,8,78,20,274,70,167,4.8,4.3,4.16e+22,19,5,69,-131.32,383.08,-31.52,19.69,-117.98,111.64,71,-450.95,23,233,381.03,66,37,69.92,5,140,175.2895,Crustal,15.40749,-3.5925100000000008
2017p266160,20170409113000,-41.4242,174.4549,343,67,43,233,51,150,4.5,4.0,1.1e+22,24,5,75,31.3,45.97,-55.87,-82.71,-42.32,51.41,69,117.36,46,205,-14.77,42,5,-102.59,10,105,174.4549,Crustal,28.440540000000002,4.440540000000002
2017p287111,20170417053200,-39.8699,176.9329,213,85,48,118,42,172,4.6,4.4,4.5e+22,32,6,76,-290.52,169.67,-192.34,222.49,264.33,68.03,71,-478.57,36,88,57.23,42,217,421.34,28,335,176.9329,Slab,14.600610000000001,-17.399389999999997
2017p292246,20170419030800,-38.5124,177.6911,7,89,166,97,76,1,5.1,5.0,3.44e+23,32,9,80,627.91,-3233.32,34.72,-980.22,-837.53,352.31,81,-3611.92,11,322,3259.29,76,183,352.63,9,53,177.6911,Slab,22.6049,-9.3951
2017p293719,20170419161300,-41.6354,173.1559,112,87,51,19,40,175,4.6,4.2,2.45e+22,8,6,97,93.12,-117.06,178.81,-112.0,60.66,18.89,67,-243.19,35,349,247.24,40,114,-4.05,30,234,173.1559,Crustal,61.493219999999994,53.493219999999994
2017p302308,20170422203000,-42.7962,172.552,169,69,33,66,59,156,3.7,3.6,3.32e+21,2,3,39,9.97,23.65,4.05,-26.95,8.81,16.98,57,-39.17,38,31,27.29,51,197,11.88,6,296,172.552,Crustal,34.5678,32.5678
2017p303640,20170423081900,-42.5051,173.4881,57,78,142,157,53,15,3.8,3.7,5.07e+21,16,5,83,25.68,23.37,26.29,-39.81,-11.02,14.13,70,-52.87,35,10,48.45,50,222,4.42,16,112,173.4881,Interface,21.381629999999998,5.381629999999998
2017p311750,20170426082000,-41.7106,174.2249,320,79,20,226,70,168,3.9,3.7,4.12e+21,14,6,51,31.87,3.75,-8.09,-46.02,-6.89,14.14,63,35.46,22,185,11.44,67,347,-46.9,6,92,174.2249,Crustal,25.75834,11.75834
2017p324345,20170501001100,-45.3568,166.9223,313,89,-15,43,75,-179,4.4,4.0,1.24e+22,28,4,73,112.5,-8.99,17.55,-127.36,28.24,14.85,65,115.63,10,359,17.73,75,129,-133.36,11,268,166.9223,Crustal,28.6032352448,0.6032352448000005
2017p338727,20170506075300,-41.4297,173.8698,32,83,154,125,64,8,4.5,4.2,2.62e+22,44,9,90,203.69,-93.14,91.69,-222.76,-77.27,19.07,78,268.9,23,346,-13.78,63,198,-255.11,13,81,173.8698,Crustal,43.20364,-0.79636
2017p339533,20170506150300,-45.2526,166.8098,158,58,43,42,54,140,4.5,4.0,1.06e+22,13,8,51,48.63,28.02,28.48,-116.18,12.46,67.55,66,91.54,52,12,29.59,38,187,-121.13,2,279,166.8098,Interface,15.7667827606,2.7667827606
2017p346659,20170509061900,-37.7877,177.5927,13,62,83,208,29,103,4.7,4.8,2.13e+23,50,9,57,-641.11,385.54,73.85,-1357.93,-1199.91,1999.04,85,-1866.68,72,267,-517.91,6,16,2384.58,17,108,177.5927,Interface,46.99669,-3.003309999999999
2017p371954,20170518145700,-43.0237,171.0573,345,79,32,248,59,167,4.0,4.1,1.61e+22,4,7,71,66.05,106.44,-63.59,-85.63,-70.0,19.58,75,173.19,30,211,-24.82,57,2,-148.37,13,113,171.0573,Crustal,0.0,-4.0
2017p381325,20170522021000,-42.2924,173.7772,35,82,158,129,68,8,4.6,4.3,3.51e+22,8,7,98,290.84,-89.42,108.42,-328.73,-78.39,37.89,70,349.28,21,350,2.67,66,196,-351.95,10,84,173.7772,Crustal,20.50931,12.50931
2017p397603,20170528024200,-40.0329,173.131,339,73,-154,241,65,-19,4.4,3.9,7.58e+21,22,5,81,-42.42,-41.02,33.28,56.51,19.87,-14.09,53,-79.48,5,109,7.44,59,9,72.04,30,202,173.131,Crustal,231.6898,209.6898
2017p408287,20170601013500,-37.7399,176.7943,57,64,-99,258,28,-72,4.1,3.9,1.04e+22,4,6,88,71.11,-26.87,-47.47,13.8,40.93,-84.91,65,101.03,18,154,6.26,9,61,-107.29,70,307,176.7943,Crustal,121.4255,117.4255
2017p409134,20170601090600,-37.7399,176.7826,76,62,-93,262,28,-84,4.0,4.0,1.42e+22,3,7,92,115.7,-24.21,-76.61,-1.11,22.89,-114.58,76,144.97,17,168,-139.39,2,77,-5.58,73,340,176.7826,Crustal,122.1792,119.1792
2017p422377,20170606064200,-42.581,173.3252,59,61,115,194,37,52,3.9,3.8,6.61e+21,12,5,89,-14.65,36.19,33.27,-34.59,-6.45,49.24,78,-67.93,64,12,3.71,22,226,64.22,13,131,173.3252,Crustal,22.87247,10.87247
2017p426147,20170607161100,-41.8658,174.11,321,77,73,195,21,143,4.0,3.9,8.05e+21,10,5,74,4.91,-4.37,-51.9,-41.99,-47.74,37.08,71,86.06,55,211,-11.15,16,325,-74.92,30,65,174.11,Crustal,23.66822,13.668220000000002
2017p433631,20170610103800,-43.5552,172.4194,161,89,5,71,85,179,4.2,3.8,5.89e+21,7,6,77,31.87,46.64,2.02,-39.19,4.99,7.33,68,-62.48,4,26,55.31,85,172,7.17,3,296,172.4194,Crustal,25.7252,18.7252
2017p445849,20170614230800,-38.6226,175.9689,25,52,-105,228,40,-72,3.5,3.9,9.04e+21,6,6,50,15.74,-61.27,-2.65,57.51,21.39,-73.25,59,103.4,6,125,-25.99,11,34,-77.4,77,244,175.9689,Crustal,94.977,88.977
2017p446099,20170615012100,-38.6148,176.2045,201,69,-95,34,21,-77,3.8,4.1,1.78e+22,5,4,88,31.94,-43.62,40.71,90.35,-127.15,-122.29,61,172.8,24,295,10.56,4,202,-183.36,65,103,176.2045,Crustal,82.53281,77.53281
2017p449317,20170616055600,-42.7586,172.4413,340,82,-24,74,66,-171,4.5,4.1,1.64e+22,8,10,51,110.97,126.9,22.86,-59.38,52.0,-51.59,78,187.12,11,29,-45.38,65,142,-141.74,23,295,172.4413,Crustal,38.01229,30.01229
2017p481995,20170628080700,-35.88,174.9546,194,72,-127,82,41,-28,3.6,3.5,1.91e+21,12,3,86,5.2,-12.34,0.34,3.79,-12.3,-8.98,45,19.76,18,311,-1.39,35,207,-18.36,49,63,174.9546,Crustal,0.0,-12.0
2017p491818,20170701232100,-44.9489,169.2144,239,86,176,329,86,4,4.4,4.2,2.39e+22,4,11,94,204.86,112.39,-22.99,-214.64,-4.44,9.78,75,235.49,6,194,-242.86,84,14,7.36,0,104,169.2144,Crustal,0.0,-4.0
2017p493310,20170702123500,-36.7953,177.2411,330,89,174,60,84,1,4.1,4.1,1.84e+22,6,10,7,-103.98,-90.17,7.13,213.22,-30.82,-109.23,66,239.92,5,285,-127.88,84,140,-112.04,4,15,177.2411,Crustal,226.0506,220.0506
2017p512943,20170709185600,-41.1654,175.0985,336,63,31,231,63,150,4.1,3.9,9.55e+21,7,4,15,52.22,41.73,-8.6,-111.11,-2.88,58.9,66,-121.16,40,194,69.77,50,14,51.4,0,284,175.0985,Crustal,21.74824,14.74824
2017p515062,20170710134500,-41.9266,174.0285,1,55,49,238,52,133,3.9,3.8,6.66e+21,14,4,73,1.49,40.97,-18.73,-48.32,-14.56,46.83,73,-71.47,57,212,9.75,33,27,61.73,2,119,174.0285,Interface,23.58856,9.588560000000001
2017p517006,20170711070000,-48.9697,164.3994,142,58,51,19,49,136,6.4,6.5,7.25e+25,12,10,66,122908.37,-113250.78,432408.17,-633982.45,24570.72,511074.08,86,792142.38,57,357,-133568.65,32,165,-658573.73,5,259,164.3994,Crustal,29.3134269714,17.3134269714
2017p517915,20170711150500,-41.6911,174.176,321,84,17,230,74,174,4.2,4.1,1.63e+22,18,4,34,123.54,27.05,-14.68,-188.26,-34.98,64.73,73,-194.96,15,187,130.83,73,341,64.13,7,95,174.176,Crustal,26.992340000000002,8.992340000000002
2017p542079,20170720133900,-43.1732,170.8905,83,89,-154,352,64,-2,4.3,4.0,1.42e+22,6,8,35,62.75,121.87,-62.84,-20.06,-21.19,-42.69,86,169.16,17,215,-114.05,64,85,-55.12,19,311,170.8905,Crustal,0.0,-6.0
2017p553192,20170724162000,-44.429,167.2238,154,78,48,52,43,163,4.7,4.2,2.57e+22,15,8,13,159.33,44.25,5.5,-255.15,170.94,95.82,75,-327.76,41,25,142.14,41,164,185.63,22,275,167.2238,Crustal,0.0,-15.0
2017p553894,20170724223400,-40.313,176.7979,0,82,68,252,24,160,4.0,3.8,6.85e+21,11,5,37,19.48,27.95,10.15,-29.52,-60.16,10.05,54,-81.23,48,246,25.41,22,3,55.82,33,109,176.7979,Crustal,12.335180000000001,1.3351800000000011
2017p615815,20170816202600,-40.8854,172.5587,254,89,168,344,78,1,4.3,4.2,2.3e+22,22,4,62,95.81,191.38,-42.06,-142.8,22.97,46.99,75,-254.48,9,209,206.25,78,69,48.23,8,300,172.5587,Crustal,222.8405,200.8405
2017p618484,20170817200800,-38.3157,176.1299,152,64,41,41,54,147,4.1,4.2,2.18e+22,135,6,89,93.17,34.68,115.11,-205.1,41.26,111.93,76,224.78,47,11,-12.91,43,178,-211.87,6,274,176.1299,Slab,111.7463,-23.253699999999995
2017p622484,20170819073900,-40.3715,176.1511,216,49,-92,40,41,-87,4.5,4.3,3.69e+22,42,4,79,157.34,-147.47,23.62,227.15,-53.08,-384.49,74,348.12,4,308,41.17,2,217,-389.3,86,101,176.1511,Slab,19.30305,-22.69695
2017p636803,20170824144800,-42.336,172.9411,217,81,-137,118,47,-13,4.4,4.0,1.45e+22,42,4,70,108.06,-35.06,31.61,-82.45,-98.43,-25.61,76,133.56,22,340,23.24,46,226,-156.81,36,87,172.9411,Slab,39.702220000000004,-2.297779999999996
2017p653655,20170830202500,-48.535,165.0218,39,74,120,155,34,30,5.0,4.8,2.26e+23,7,10,23,246.08,-244.65,1880.82,-1469.81,-736.8,1223.73,74,2804.24,52,345,-1083.37,29,210,-1720.87,23,106,165.0218,Crustal,62.46151733399999,55.46151733399999
2017p666283,20170904123500,-42.456,173.4694,354,69,49,242,45,150,4.1,4.1,1.64e+22,11,6,94,20.64,91.81,-43.75,-103.5,-86.88,82.86,83,161.42,49,220,5.04,38,11,-166.46,14,113,173.4694,Crustal,22.54235,11.542349999999999
2017p673804,20170907072300,-45.2726,167.6309,115,56,119,251,43,55,4.3,4.4,5.29e+22,111,4,97,-518.55,-32.3,95.22,89.64,197.31,428.91,75,-532.6,66,79,524.64,23,278,7.96,7,185,167.6309,Undetermined,152.381332397,41.381332396999994
2017p675772,20170908005100,-42.6307,172.8611,240,61,127,2,46,42,4.5,4.2,2.15e+22,13,5,63,-2.26,141.96,-89.03,-138.55,12.05,140.81,73,-237.01,56,202,43.63,32,39,193.39,9,304,172.8611,Crustal,32.02091,19.02091
2017p690573,20170913121700,-41.658,174.0475,28,75,154,125,65,17,4.1,3.7,4.35e+21,34,3,65,30.16,-17.11,22.17,-34.74,-9.72,4.58,69,47.66,29,345,-8.22,60,179,-39.44,7,78,174.0475,Interface,30.404729999999997,-3.595270000000003
2017p692499,20170914052300,-44.5028,167.6231,354,89,-77,87,13,-177,3.9,3.8,5.57e+21,2,3,73,9.8,10.78,3.07,-5.27,54.32,-4.53,61,51.72,43,71,7.94,13,173,-59.66,44,277,167.6231,Crustal,0.0,-2.0
2017p708412,20170920024200,-41.4794,174.3373,349,58,54,223,47,133,5.1,4.7,1.4e+23,25,6,95,211.34,449.09,-550.03,-1228.8,-392.02,1017.45,81,1413.41,59,205,-32.54,30,10,-1380.87,6,104,174.3373,Crustal,29.33165,4.33165
2017p710337,20170920194700,-44.299,168.1446,171,68,75,26,27,122,4.6,3.9,8.52e+21,11,9,61,-11.94,11.88,24.0,-53.53,56.09,65.46,72,94.43,64,56,-18.56,14,176,-75.88,21,272,168.1446,Crustal,0.0,-11.0
2017p712954,20170921190200,-44.3962,167.9082,157,79,20,63,70,168,4.4,3.8,5.31e+21,9,8,89,33.19,31.87,13.76,-42.24,11.82,9.05,65,-54.57,22,21,51.68,67,184,2.89,6,289,167.9082,Crustal,0.0,-9.0
2017p723159,20170925133900,-38.2354,178.3647,10,80,105,133,18,35,4.3,4.3,3.03e+22,18,4,81,48.42,-51.0,48.56,-140.17,-269.02,91.75,73,288.39,53,298,29.48,15,187,-317.86,33,87,178.3647,Interface,15.549029999999998,-2.4509700000000016
2017p735876,20170930063400,-37.0765,179.0948,262,76,-21,357,70,-165,5.3,4.9,3.1e+23,64,4,65,-35.42,-2844.71,856.48,986.08,292.81,-950.66,75,3390.55,4,310,-2803.64,65,49,-586.92,24,219,179.0948,Slab,19.74,-44.260000000000005
2017p741217,20171002060000,-41.7078,174.3244,10,58,85,199,32,97,4.3,4.2,2.4e+22,23,4,94,-18.85,50.67,8.56,-198.13,-107.62,216.98,60,-236.45,76,266,-6.83,4,12,243.28,13,103,174.3244,Interface,24.08514,1.085139999999999
2017p756985,20171008020100,-44.5024,168.276,243,56,115,23,41,58,3.9,3.5,2.36e+21,7,5,4,-8.0,22.65,-4.96,-7.02,4.35,15.03,68,-31.11,68,206,15.01,21,48,16.1,8,315,168.276,Crustal,0.0,-7.0
2017p759618,20171009012400,-41.7612,174.3259,238,85,-164,147,74,-6,4.1,3.8,6.19e+21,21,3,87,53.23,25.2,11.11,-53.69,-15.28,0.46,68,59.86,8,11,-64.02,73,254,4.17,15,104,174.3259,Crustal,22.77255,1.772549999999999
2017p787358,20171019074400,-37.0875,178.8081,358,58,-93,184,32,-85,4.6,4.3,3.7e+22,25,4,77,45.37,-6.55,17.2,307.79,165.6,-353.16,58,-393.09,13,90,46.11,3,359,346.98,77,259,178.8081,Interface,23.44303,-1.5569699999999997
2017p787513,20171019090700,-36.6865,177.3267,239,70,-47,350,47,-151,4.0,4.1,1.82e+22,6,8,86,-38.08,-88.04,115.77,123.34,-7.23,-85.26,67,-188.46,14,299,13.41,40,41,175.05,47,195,177.3267,Crustal,223.3393,217.3393
2017p795065,20171022041000,-42.3581,173.4589,347,76,33,248,58,163,5.6,5.0,4.29e+23,11,13,51,1469.39,2984.31,-484.57,-3160.64,-1670.29,1691.25,84,-4881.41,33,213,3691.37,54,7,1190.04,12,114,173.4589,Crustal,24.70961,13.709610000000001
2017p814685,20171029102400,-37.4618,177.3359,288,53,-55,58,49,-128,4.1,4.2,2.18e+22,6,10,86,205.71,-29.41,26.09,-32.3,96.61,-173.41,77,209.88,2,354,-225.59,28,84,15.71,62,260,177.3359,Crustal,101.451,95.451
2017p819775,20171031073600,-37.4081,177.3649,263,58,-76,57,35,-111,4.7,4.9,2.6e+23,8,10,99,2093.63,-814.19,1146.51,165.55,184.31,-2259.18,77,2607.68,12,343,-2595.6,12,75,-12.08,73,211,177.3649,Crustal,106.5377,98.5377
2017p821508,20171031225900,-37.4132,177.3477,241,65,-78,35,27,-113,4.8,4.9,2.38e+23,5,9,87,1007.21,-1089.45,1395.36,696.36,-588.79,-1703.57,75,2460.12,19,322,-161.31,10,56,-2298.81,68,173,177.3477,Crustal,105.1861,100.1861
2017p847270,20171110114500,-42.693,172.8392,225,56,118,2,43,55,4.2,3.9,9.74e+21,14,7,63,6.52,51.02,-31.92,-80.83,10.26,74.32,74,-107.22,66,190,19.63,23,28,87.59,7,296,172.8392,Crustal,30.8554,16.8554
2017p848124,20171110192000,-37.4372,177.4001,249,50,-78,51,41,-104,4.1,4.4,4.33e+22,9,4,80,327.63,-217.84,86.47,67.47,17.77,-395.1,69,456.5,5,331,-46.72,9,61,-409.78,80,214,177.4001,Crustal,96.53741,87.53741
2017p851921,20171112050300,-40.1206,175.4381,228,73,-109,99,26,-42,4.1,4.1,1.54e+22,46,4,94,93.5,-32.06,78.66,-10.86,-93.6,-82.63,77,151.95,25,333,4.66,19,234,-156.62,57,111,175.4381,Interface,42.798159999999996,-3.2018400000000042
2017p852531,20171112102800,-41.1744,174.427,227,57,-94,55,33,-83,4.8,4.4,5.42e+22,42,4,90,301.44,-223.23,141.81,206.74,-168.56,-508.19,85,527.61,12,320,28.62,4,229,-556.23,77,123,174.427,Interface,34.53583,-7.464170000000003
2017p860319,20171115073700,-40.7656,176.3832,27,48,79,223,43,102,4.3,4.1,1.7e+22,12,5,96,-54.59,78.55,-13.01,-113.57,-23.9,168.16,70,-168.43,82,232,-3.6,8,34,172.03,3,125,176.3832,Interface,13.36714,1.3671399999999991
2017p861155,20171115150300,-41.5616,174.3005,235,78,162,329,72,13,4.5,4.3,3.44e+22,21,7,33,224.26,143.49,-54.21,-378.51,29.13,154.25,76,-413.81,21,192,274.92,68,23,138.88,4,283,174.3005,Crustal,28.132,7.1320000000000014
2017p865076,20171117015200,-43.5934,172.4073,238,88,-177,148,87,-2,4.2,3.8,6.44e+21,9,5,86,55.51,28.36,1.81,-59.81,-4.61,4.3,74,62.12,1,13,-66.74,86,271,4.63,4,103,172.4073,Crustal,25.893720000000002,16.893720000000002
2017p879247,20171122074200,-36.3793,177.3813,48,76,-151,310,62,-16,4.7,5.3,1.27e+24,5,11,100,12300.43,-387.2,-2133.43,-9451.24,5621.41,-2849.19,83,12660.96,9,177,29.46,58,71,-12690.43,30,273,177.3813,Crustal,233.7732,228.7732
2017p883241,20171123191100,-42.3416,173.642,37,85,164,128,74,5,4.0,3.8,6.34e+21,13,3,73,53.53,-15.66,10.75,-64.34,-12.53,10.81,72,-67.96,15,352,58.79,73,200,9.17,8,84,173.642,Crustal,21.811970000000002,8.811970000000002
2017p887092,20171125052400,-37.8427,178.1472,87,77,23,352,68,166,4.5,4.5,7.87e+22,54,5,96,-202.4,-701.45,264.38,60.49,-161.39,141.91,68,-796.07,25,312,778.89,64,115,17.19,6,218,178.1472,Slab,26.16115,-27.83885
2017p890712,20171126133100,-41.1684,174.6179,222,54,-87,37,36,-94,4.1,3.9,8.91e+21,38,5,71,38.84,-31.24,21.79,52.15,-19.19,-90.98,67,82.18,9,310,13.75,2,40,-95.93,81,145,174.6179,Interface,29.90565,-8.094349999999999
2017p899950,20171129233300,-39.939,174.8639,147,80,20,53,70,170,4.5,4.2,2.59e+22,102,3,83,204.71,79.69,68.83,-253.01,48.64,48.31,73,247.54,21,11,23.28,67,172,-270.82,7,279,174.8639,Slab,61.78162,-40.21838
2017p900529,20171130044000,-50.5217,163.5483,201,74,118,318,32,31,5.0,4.7,1.37e+23,5,5,85,399.43,-232.18,-461.55,-1012.39,921.9,612.96,68,1319.06,53,144,109.89,27,12,-1428.95,24,270,163.5483,Crustal,0.0,-5.0
2017p916322,20171206005600,-39.0348,174.8454,126,87,72,27,18,171,4.9,4.6,1.03e+23,172,6,78,231.2,-219.02,766.45,-286.06,602.96,54.86,70,-1087.56,45,18,969.26,18,126,118.3,39,232,174.8454,Slab,153.2209,-18.7791
2017p919876,20171207083000,-41.4181,173.4068,116,76,46,12,46,160,5.0,4.4,4.4e+22,86,5,81,103.4,-260.49,264.34,-259.36,80.81,155.96,69,-462.25,41,345,418.6,43,129,43.66,19,237,173.4068,Slab,62.44177,-23.558230000000002
2017p925082,20171209064400,-42.2485,173.5967,342,86,-7,72,83,-176,4.2,3.8,7.05e+21,17,5,59,33.33,56.62,-3.89,-47.93,11.31,14.6,72,-78.49,2,27,62.45,82,132,16.04,8,297,173.5967,Crustal,24.30856,7.30856
2017p932667,20171212020500,-45.0011,166.5769,9,74,83,215,17,115,4.5,4.0,1.39e+22,7,4,85,-17.12,24.54,11.02,-60.29,-117.46,77.41,67,-133.74,60,269,-11.02,7,11,144.76,29,105,166.5769,Crustal,0.0,-7.0
2017p937993,20171214012200,-43.4141,172.0574,66,67,149,169,61,26,3.8,3.6,2.68e+21,9,4,70,7.23,18.73,9.85,-19.02,2.39,11.79,72,-28.92,38,26,24.6,52,213,4.32,4,119,172.0574,Crustal,30.7002,21.7002
2017p952681,20171219114800,-42.4669,173.6452,27,65,79,231,27,112,4.5,4.5,6.06e+22,5,6,87,-157.32,272.92,136.64,-286.1,-351.99,443.42,82,-625.94,68,277,39.47,9,31,586.48,19,125,173.6452,Crustal,19.67911,14.679110000000001
2017p971585,20171226114000,-41.7057,174.2103,327,71,24,229,67,160,3.9,3.8,7.24e+21,14,5,40,48.77,18.14,-14.01,-82.39,-7.45,33.62,68,-85.11,30,189,59.77,60,2,25.34,3,97,174.2103,Crustal,25.933,11.933
2017p977861,20171228192400,-42.7552,172.9273,192,54,76,35,38,108,3.6,3.6,3.16e+21,8,5,95,-4.38,11.22,2.42,-25.08,10.59,29.46,74,-31.27,76,57,-0.74,11,200,32.02,8,292,172.9273,Crustal,27.17748,19.17748
2018p008335,20180104020100,-42.3268,173.1003,222,61,117,356,39,52,3.5,3.6,3.43e+21,15,4,22,9.73,20.39,-8.32,-31.5,10.99,21.77,62,-42.65,63,178,16.62,23,28,26.03,12,293,173.1003,Crustal,34.87642,19.876420000000003
2018p012973,20180105191200,-41.8759,173.9917,198,68,69,64,30,132,4.5,4.2,2.45e+22,19,5,76,-43.74,128.13,-34.08,-103.06,161.32,146.81,73,-260.64,61,76,31.85,19,206,228.79,20,304,173.9917,Interface,25.488329999999998,6.488329999999998
2018p021170,20180108195900,-42.1742,172.8423,232,74,-115,112,29,-34,4.8,4.3,4.17e+22,64,7,79,296.4,-80.04,237.71,-108.78,-212.41,-187.62,89,440.33,25,341,-46.8,24,239,-393.53,54,112,172.8423,Slab,46.82904,-17.17096
2018p040583,20180116002200,-43.4765,172.809,202,49,110,352,45,68,4.0,3.7,4.76e+21,4,3,92,4.13,6.38,-11.77,-47.58,2.48,43.45,59,46.7,74,181,1.82,16,8,-48.52,2,277,172.809,Crustal,24.9429,20.9429
2018p043319,20180117004000,-36.6326,177.0562,191,59,-104,36,34,-69,4.3,4.3,3.25e+22,6,4,91,46.01,-106.76,-16.87,240.91,-150.91,-286.92,67,317.4,13,291,14.89,12,198,-332.29,73,67,177.0562,Crustal,288.2789,282.2789
2018p049948,20180119113200,-43.5822,172.6209,137,80,13,45,77,170,4.0,3.7,4.43e+21,5,6,60,44.7,2.14,15.53,-39.3,1.49,-5.41,75,49.2,16,1,-9.81,74,173,-39.39,2,271,172.6209,Crustal,26.22492,21.22492
2018p070552,20180127023000,-40.3401,173.9746,46,51,80,241,40,102,5.1,4.4,5.69e+22,164,5,100,-354.14,273.78,35.13,-195.79,-119.75,549.93,63,-568.99,81,270,0.23,7,52,568.76,6,143,173.9746,Slab,77.40594,-86.59406
2018p073650,20180128060100,-41.4555,174.4872,320,76,18,226,73,166,3.8,3.7,4.44e+21,27,3,86,38.9,3.92,-17.16,-42.51,-2.54,3.61,57,46.11,22,184,-3.34,68,357,-42.77,2,93,174.4872,Crustal,26.806109999999997,-0.19389000000000323
2018p075668,20180128235600,-41.5275,174.281,0,76,81,215,17,123,4.1,3.9,7.83e+21,30,3,84,6.12,13.15,-1.08,-39.75,-67.89,33.63,59,-81.55,58,258,6.58,9,2,74.97,30,98,174.281,Interface,29.30648,-0.6935199999999995
2018p109067,20180210083000,-43.3103,170.491,327,80,-26,63,64,-168,4.5,4.4,4.6e+22,7,13,90,380.1,198.96,31.09,-323.43,213.59,-56.67,77,448.07,11,17,-472.52,62,128,24.45,26,283,170.491,Crustal,0.0,-7.0
2018p109119,20180210085800,-43.3013,170.485,330,83,-12,62,78,-173,3.9,3.7,3.96e+21,6,6,95,34.16,20.35,0.11,-31.1,9.29,-3.06,81,40.16,3,16,-39.13,76,120,-1.03,14,286,170.485,Crustal,0.0,-6.0
2018p109985,20180210164000,-42.3905,174.1496,263,78,-165,170,76,-12,3.8,3.9,8.65e+21,12,3,51,39.28,80.16,11.82,-10.2,-10.32,-29.08,71,98.52,1,36,-74.52,71,302,-24.0,19,127,174.1496,Crustal,15.71318,3.7131799999999995
2018p115908,20180212211500,-40.0614,176.5443,18,79,139,118,50,15,4.2,3.8,7.47e+21,20,3,37,25.51,-40.6,45.44,-35.86,-37.88,10.35,68,88.7,36,330,-27.97,48,185,-60.74,19,74,176.5443,Interface,16.98796,-3.012039999999999
2018p124237,20180215231300,-42.7731,171.7164,348,85,-10,79,80,-175,4.2,4.0,1.08e+22,5,8,86,38.84,96.86,-6.76,-43.13,22.0,4.29,69,-111.54,4,34,103.48,79,141,8.06,11,304,171.7164,Crustal,46.93557,41.93557
2018p125060,20180216063200,-45.5999,167.2514,100,74,-111,334,26,-39,4.6,4.1,2.07e+22,8,5,84,82.51,90.67,-161.79,16.5,-16.82,-99.0,71,215.53,26,206,-198.78,20,106,-16.75,56,344,167.2514,Crustal,108.99871826200001,100.99871826200001
2018p130600,20180218074300,-39.9536,176.3147,224,55,-93,50,35,-85,5.2,4.9,2.47e+23,26,8,77,1314.88,-935.93,503.25,1164.5,-660.77,-2479.38,73,2318.39,10,316,307.36,3,225,-2625.75,80,120,176.3147,Interface,22.47565,-3.5243499999999983
2018p146646,20180224061300,-44.9519,169.2233,338,81,31,243,59,170,3.8,3.5,2.13e+21,5,3,65,11.55,11.79,-3.69,-17.2,-9.11,5.64,74,-23.34,28,205,19.26,57,352,4.08,15,107,169.2233,Crustal,0.0,-5.0
2018p150194,20180225134300,-40.8922,175.4453,207,85,170,297,80,5,4.0,4.1,2.06e+22,32,4,53,185.2,-119.23,-46.34,-138.85,23.45,-46.36,53,233.76,11,162,-178.48,79,0,-55.28,4,252,175.4453,Slab,20.248170000000002,-11.751829999999998
2018p171033,20180305064600,-42.3517,173.4496,174,81,-33,269,58,-170,3.8,3.6,3e+21,13,4,84,5.45,24.5,3.65,-1.87,-16.39,-3.58,65,-31.23,15,225,28.79,57,340,2.43,29,127,173.4496,Crustal,25.13726,12.137260000000001
2018p177486,20180307160400,-42.3569,173.4417,64,79,140,163,51,15,4.7,4.6,8.86e+22,17,7,20,244.43,634.25,322.58,-616.84,-367.48,372.41,78,-1106.65,35,16,664.43,49,231,442.22,18,119,173.4417,Interface,25.12195,8.121949999999998
2018p179763,20180308121700,-37.6201,176.4266,46,64,150,151,63,30,4.7,4.4,5.65e+22,315,3,88,318.63,138.87,249.93,-560.0,33.48,241.37,70,547.62,39,8,33.84,51,189,-581.46,1,99,176.4266,Slab,171.0546,-143.9454
2018p195472,20180314074700,-42.3744,173.534,60,74,154,158,65,18,3.8,3.8,6.38e+21,13,4,86,37.73,33.11,30.74,-49.85,3.78,12.12,63,66.02,30,17,-4.47,60,210,-61.55,6,110,173.534,Crustal,23.15393,10.153929999999999
2018p236091,20180329082900,-41.9173,173.9766,347,58,54,221,47,133,3.6,3.5,2.66e+21,15,4,96,5.08,8.03,-9.88,-24.32,-7.04,19.25,62,26.29,59,203,0.53,30,8,-26.82,6,102,173.9766,Crustal,24.6833,9.6833
